2020-04-23 15:21:17 INFO  NetworkConfig:422 - writing properties to file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:33:46 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 16:35:44 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:35:44 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:35:44 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:35:44 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:35:44 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:35:44 INFO  CoapServer:207 - Starting server
2020-04-27 16:35:44 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:35:44 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:35:44 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 16:40:30 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:40:30 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:40:30 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:40:30 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:40:30 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:40:30 INFO  CoapServer:207 - Starting server
2020-04-27 16:40:30 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:40:30 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:40:30 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 16:40:36 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:40:36 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:40:36 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:40:36 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:40:36 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:40:36 INFO  CoapServer:207 - Starting server
2020-04-27 16:40:36 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:40:36 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:40:36 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 16:48:17 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:48:18 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:48:18 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:48:18 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:48:18 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:48:18 INFO  CoapServer:207 - Starting server
2020-04-27 16:48:18 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:48:18 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:48:18 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 16:48:26 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:48:27 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:48:27 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:48:27 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:48:27 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:48:27 INFO  CoapServer:207 - Starting server
2020-04-27 16:48:27 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:48:27 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8074, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:48:27 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8074
2020-04-27 17:00:54 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:00:55 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:00:55 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:00:55 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:00:55 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:00:55 INFO  CoapServer:207 - Starting server
2020-04-27 17:00:55 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:00:55 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:00:55 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:01:02 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:01:02 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:01:02 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:01:02 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:01:02 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:01:02 INFO  CoapServer:207 - Starting server
2020-04-27 17:01:02 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:01:02 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8074, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:01:02 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8074
2020-04-27 17:03:09 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:03:09 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:03:09 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:03:09 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:03:09 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:03:09 INFO  CoapServer:207 - Starting server
2020-04-27 17:03:09 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:03:09 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:03:09 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:03:30 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:03:30 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:03:30 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:03:30 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:03:30 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:03:30 INFO  CoapServer:207 - Starting server
2020-04-27 17:03:30 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:03:30 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:03:30 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:03:39 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:03:40 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:03:40 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:03:40 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:03:40 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:03:40 INFO  CoapServer:207 - Starting server
2020-04-27 17:03:40 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:03:40 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8074, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:03:40 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8074
2020-04-27 17:07:20 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:07:20 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:07:20 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:07:20 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:07:20 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:07:20 INFO  CoapServer:207 - Starting server
2020-04-27 17:07:20 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:07:20 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:07:20 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:07:33 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:07:34 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:07:34 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:07:34 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:07:34 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:07:34 INFO  CoapServer:207 - Starting server
2020-04-27 17:07:34 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:07:34 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:07:34 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:09:32 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:09:33 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:09:33 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:09:33 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:09:33 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:09:33 INFO  CoapServer:207 - Starting server
2020-04-27 17:09:33 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:09:33 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:09:33 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:10:07 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:10:08 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:10:08 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:10:08 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:10:08 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:10:08 INFO  CoapServer:207 - Starting server
2020-04-27 17:10:08 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:10:08 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:10:08 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:10:24 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:10:25 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:10:25 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:10:25 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:10:25 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:10:25 INFO  CoapServer:207 - Starting server
2020-04-27 17:10:25 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:10:25 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8074, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:10:25 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8074
2020-04-27 17:11:46 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:11:47 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:11:47 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:11:47 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:11:47 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:11:47 INFO  CoapServer:207 - Starting server
2020-04-27 17:11:47 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:11:47 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:11:47 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:11:54 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:11:55 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:11:55 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:11:55 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:11:55 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:11:55 INFO  CoapServer:207 - Starting server
2020-04-27 17:11:55 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:11:55 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8074, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:11:55 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8074
2020-04-27 17:22:54 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:22:55 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:22:55 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:22:55 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:22:55 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:22:55 INFO  CoapServer:207 - Starting server
2020-04-27 17:22:55 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:22:55 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:22:55 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:23:08 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:23:09 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:23:09 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:23:09 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:23:09 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:23:09 INFO  CoapServer:207 - Starting server
2020-04-27 17:23:09 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:23:09 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8074, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:23:09 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8074
2020-04-27 17:37:34 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:37:34 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:37:34 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:37:34 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:37:34 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:37:34 INFO  CoapServer:207 - Starting server
2020-04-27 17:37:34 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:37:34 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:37:34 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:37:47 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:37:48 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:37:48 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:37:48 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:37:48 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:37:48 INFO  CoapServer:207 - Starting server
2020-04-27 17:37:48 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:37:48 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8074, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:37:48 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8074
2020-04-27 17:43:30 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:43:31 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:43:31 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:43:31 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:43:31 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:43:31 INFO  CoapServer:207 - Starting server
2020-04-27 17:43:31 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 17:43:31 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8095, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 17:43:31 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8095
2020-04-27 17:43:40 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 17:43:40 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 17:43:40 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 17:43:40 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 17:43:40 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 17:43:40 INFO  CoapServer:207 - Starting server
2020-04-27 17:43:40 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
